,reviews,stars,date,country,verified,corpus,polarity,label,recommendation
1317,"✅ Verified Review |  Manchester to San Francisco via Heathrow. First time flying with British Airways and will most certainly be my last. 11 hour flight from London Heathrow to San Francisco on a very very tired looking Boeing 777-200 was not what I had expected. IFE system was sparse in choice and colour pixels on the screen. Couldn't sit with my partner as unlike most ""leading carriers"", BA opt for a system of charging if you want to reserve a seat before check in opens? When check in did open we were assigned seats miles apart and the plane was fully booked - so 11 hours of no real IFE and the option to talk to my partner involved a 5 minute walk across the plane. We could have opted to go with Virgin cheaper but decided it would be nice to go with BA. Who as far as I can work out are on Ryanair's level of additional charges. Never again British Airways, never again!",3.0,2016-10-20,United Kingdom,False,review manchester san francisco via heathrow first time flying british airway certainly last hour flight london heathrow san francisco tired looking boeing expected ife system sparse choice colour pixel screen sit partner unlike leading carrier ba opt system charging want reserve seat check open check open assigned seat mile apart plane fully booked hour real ife option talk partner involved minute walk across plane could opted go virgin cheaper decided would nice go ba far work ryanair level additional charge never british airway never,0.05909090909090909,Neutral,Not Recommended
1318,"✅ Verified Review |  After many years of flying on BA, being a gold member for the last 6 years, I have finally lost my patience with BA.  There is no point BA even having a customer relations team as it seems there hands are now firmly tied to be able to do anything for a loyal customer when things go wrong. I recently spent over £4000 on a flight to Singapore, outbound being First and inbound in Club World. The plane was a fairly new A380 and on the outbound journey, the plane developed issues in the toilets where the toilets were not be drained properly. The crew on board did their best looking after things but still wasn’t a very pleasant experience from the passengers (and the crew might I add!).  On the Inbound a few days later, we were delayed by 3 hours because of a pump issue in the toilets where there was no running water throughout the entire plane (must have been the same aircraft as the outbound). The ground crew did everything to try and fix it because they didn’t feel it was fair departing on a 13 hour voyage with no running water in the toilets. It meant no running water to flush the toilet (although the suction system still worked), and not running taps to clean ourselves, and of course no tea of coffee facilities. 3 hours had passed and the crew decided to depart anyway, the answer was to load the plane with loads of bottled water and wipes in the toilets but no tea or coffees throughout the whole journey (they had to get the plane to land back at LHR just before the 3 hour delay to stop each passengers claiming 300 EUR under the EU compensation policy (the plane landed back to LHR 2hr 54 min late!). To top things off, after landing back to LHR, the ground crew from BA forgot to tell the airport ground crew of a late gate change which resulted in the bags delivery being delayed by a further 1hr 30 min. So in summary, I get home 5 hours later than planned with toilet issues on the outbound, which created a bit of a smell around the whole aircraft, and toilet issues on the way back delaying the plane and making an uncomfortable journey on the way back and seriously delaying my arrival back home with the baggage issues added to it. Everyone has the right to get a decent amount of compensation in this situation regardless of the class they are travelling in - the answer from BA customer relations was 15,000 Avios Points! What’s 15,000 going to get me? Surely I ask you can do more and the lovely lady on the phone (who seems embarrassed herself having to tell me) couldn’t do anymore as the supervisor’s decision is final. Can I speak to the supervisor I ask? (I am thinking as a loyal member spending so much on BA he/she might have the decency to speak to me), the answer was no, they don’t speak to anyone. ",2.0,2016-10-20,United Kingdom,False,review many year flying ba gold member last year finally lost patience ba point ba even customer relation team seems hand firmly tied able anything loyal customer thing go wrong recently spent flight singapore outbound first inbound club world plane fairly new outbound journey plane developed issue toilet toilet drained properly crew board best looking thing still pleasant experience passenger crew might add inbound day later delayed hour pump issue toilet running water throughout entire plane must aircraft outbound ground crew everything try fix feel fair departing hour voyage running water toilet meant running water flush toilet although suction system still worked running tap clean course tea coffee facility hour passed crew decided depart anyway answer load plane load bottled water wipe toilet tea coffee throughout whole journey get plane land back lhr hour delay stop passenger claiming eur eu compensation policy plane landed back lhr hr min late top thing landing back lhr ground crew ba forgot tell airport ground crew late gate change resulted bag delivery delayed hr min summary get home hour later planned toilet issue outbound created bit smell around whole aircraft toilet issue way back delaying plane making uncomfortable journey way back seriously delaying arrival back home baggage issue added everyone right get decent amount compensation situation regardless class travelling answer ba customer relation avios point going get surely ask lovely lady phone seems embarrassed tell anymore supervisor decision final speak supervisor ask thinking loyal member spending much ba might decency speak answer speak anyone,0.1064981118172608,Positive,Not Recommended
1319,"✅ Verified Review |  Bari to Gatwick. Yet another abysmal flight from BA. No wonder the majority of passangers flying short haul these days are on package tours. Anyone making individual booking obviously travels with other more customer focused airlines. Check in at Bari was resonable smooth, unlike on my outward flight, but the boarding process was the now expected chaos. The decision to issue hand luggage only tickets is a poor one. Unlike other airlines, no attempt appears to be made to regulate the size or weight of bags carried on board. On this flight, I witnessed several arguments over locker space. The cabin crew greeted us with bored zombie like expressions. Meal service costed of a barely edible sandwich hastily delivered with no finesse. The drinks arrived a good half an hour later than the food! It seems the the one aim of BA cabin crew is to provide minimum service as fast as possible to maximise the time available to gossip in the galley. Do BA executives never sample their economy short haul product?",10.0,2016-10-18,United Kingdom,False,review bari gatwick yet another abysmal flight ba wonder majority passangers flying short haul day package tour anyone making individual booking obviously travel customer focused airline check bari resonable smooth unlike outward flight boarding process expected chaos decision issue hand luggage ticket poor one unlike airline attempt appears made regulate size weight bag carried board flight witnessed several argument locker space cabin crew greeted u bored zombie like expression meal service costed barely edible sandwich hastily delivered finesse drink arrived good half hour later food seems one aim ba cabin crew provide minimum service fast possible maximise time available gossip galley ba executive never sample economy short haul product,0.036458333333333336,Neutral,Recommended
1320,"Bangkok to London. First time flown with British Airways and the last. Service was slow, IFE is poor to say the least compared to other airlines, and to be honest the last time will use them. Check in was fine as done most of it online myself, boarding ok. On value for money I would recommend another carrier. ",4.0,2016-10-17,United Kingdom,False,bangkok london first time flown british airway last service slow ife poor say least compared airline honest last time use check fine done online boarding ok value money would recommend another carrier,0.07666666666666666,Positive,Not Recommended
1321,"My wife and I have been flying British Airways short haul in Club Europe for several years and until recently have been more than satisfied with the service provided. Noticeably, this year that service has become far more erratic culminating in an extremely poor performance and unpleasant experience on this recent flight to Malta ex Gatwick. Departure time was 0750 and we arrived at Premium Check-in at 0620 to find only one member of staff manning the desks serving First and Club. There were at least 10 parties waiting in the queue, some of whom defected to Economy desks which were heavily manned with faster moving queues. Only after more than 15 minutes did extra staff arrive and when we reached the desk the attitude of the Check-in lady left much to be desired - robotic, unsmiling and disinterested is probably a kind description. It would have been good to have been informed that the No 1 Lounge was available in the absence of the BA offering, but no mention of a lounge was made at all. The No 1 Lounge struggles to cope with the additional passenger load, but that is another story. Boarding was fine, but the in-flight service from a totally disinterested cabin crew was perfunctory at best. The meal service was late and slow with no drinks of any sort offered until after all meals had been dispensed. Clearing the meal was even worse. The flight was in final approach to Luqa when, returning from the toilet, I saw one of the cabin crew sitting in the galley playing solitaire on her I-pad whilst bottles and glasses remained at seats which then had to be hurriedly removed as the Captain announced ""cabin crew to seats for landing"". Should I have apologised for being a mere passenger interrupting this lady's games session? Appalling - and such a contrast to several LHR-PRG early morning flights over recent years when it has been a joy to fly BA. This may just have been a bad flight, but I fear that this is the future for BA unless somebody at the top reads these reports and takes remedial action before it's good name is lost forever.",9.0,2016-10-17,United Kingdom,False,wife flying british airway short haul club europe several year recently satisfied service provided noticeably year service become far erratic culminating extremely poor performance unpleasant experience recent flight malta ex gatwick departure time arrived premium check find one member staff manning desk serving first club least party waiting queue defected economy desk heavily manned faster moving queue minute extra staff arrive reached desk attitude check lady left much desired robotic unsmiling disinterested probably kind description would good informed lounge available absence ba offering mention lounge made lounge struggle cope additional passenger load another story boarding fine flight service totally disinterested cabin crew perfunctory best meal service late slow drink sort offered meal dispensed clearing meal even worse flight final approach luqa returning toilet saw one cabin crew sitting galley playing solitaire pad whilst bottle glass remained seat hurriedly removed captain announced cabin crew seat landing apologised mere passenger interrupting lady game session appalling contrast several lhr prg early morning flight recent year joy fly ba may bad flight fear future ba unless somebody top read report take remedial action good name lost forever,0.06302083333333335,Negative,Recommended
1322,"I haven't flown British Airways for quite a while but this journey to Nice drew home to me that BA is no longer the premier airline I thought it to be. Trip was okay, no major problems but my point being is that it is no different to some of the many other airlines I have flown such as EasyJet, Turkish Airlines, Flybe etc. Cabin interior was a bit tired, I asked the air hostess for a Diet Coke and didn't receive one. One toilet between 120 odd people in economy isn't great on a 1 hour 40 minute flight. Cluttered galley of people waiting for the one toilet, congestion in the aisle blocking the flight attendants trolley, not ideal. Don't get me wrong the flight and airline was okay but no different than the other lower cost airlines, when comparing ticket prices BA no longer has the edge for me.",9.0,2016-10-15,United Kingdom,False,flown british airway quite journey nice drew home ba longer premier airline thought trip okay major problem point different many airline flown easyjet turkish airline flybe etc cabin interior bit tired asked air hostess diet coke receive one one toilet odd people economy great hour minute flight cluttered galley people waiting one toilet congestion aisle blocking flight attendant trolley ideal get wrong flight airline okay different lower cost airline comparing ticket price ba longer edge,0.18307291666666667,Negative,Recommended
1323,"Travelling with British Airways is always a good experience, took a short break to Majorca out on 10/10 returning 14/10 from LHR T5. Flew out on G-EUYY A320 and back on G-EUXF A321 both excellent flights, the crew were very smart and welcoming and the aircraft clean and comfortable. Enjoyed the lunch and bar service going out and refreshments and bar service on return. Noting other reviews its a shame people board flights hungry as their are many outlets at the airports prior to boarding, even major retailers do good ""meal deals"". The crew make the difference ensuring a safe comfortable flight.",10.0,2016-10-15,United Kingdom,False,avelling british airway always good experience took short break majorca returning lhr flew g euyy back g euxf excellent flight crew smart welcoming aircraft clean comfortable enjoyed lunch bar service going refreshment bar service return noting review shame people board flight hungry many outlet airport prior boarding even major retailer good meal deal crew make difference ensuring safe comfortable flight,0.35623015873015873,Positive,Recommended
1324,"✅ Verified Review | London Heathrow to Budapest with British Airways. Yet another abysmal flight with BA. The majority of passangers these days seem to be large tour groups. Perhaps that's why service standards and comfort resemble a 1970s charter flight. The cheaper no checked baggage tickets, allowing a ridiculous 23kg of hand luggage, cause chaos on boarding, with 2 or even 3 people needed to lift heavy luggage into the lockers. Consequently aisles are blocked and while these manoeuvres take place. All semblance of orderly boring has been abandoned, there is no welcome on board, only desparate shrieking from flight attendants to be seated quickly and to place anything small enough under the seat in front to accommodate said oversized hand luggage. The seats on my flight were hard and uncomfortable. Cabin so called service, was nonexistant. The packaged inedible offering passing as breakfast was thrust at passangers with no finesse, and accompanied by half a plastic cup of cold stewed tea. The cabin staff seemed hell bent on racing through ""meal"" service to maximise time available to chat in the galley. The one redeeming feature was that the flight left on time, and arrived 10 minutes early. I was only on the flight as part of a tour group. Booking independently, I would have opted for a rival low cost carrier.",6.0,2016-10-12,United Kingdom,False,review london heathrow budapest british airway yet another abysmal flight ba majority passangers day seem large tour group perhaps service standard comfort resemble charter flight cheaper checked baggage ticket allowing ridiculous kg hand luggage cause chaos boarding even people needed lift heavy luggage locker consequently aisle blocked manoeuvre take place semblance orderly boring abandoned welcome board desparate shrieking flight attendant seated quickly place anything small enough seat front accommodate said oversized hand luggage seat flight hard uncomfortable cabin called service nonexistant packaged inedible offering passing breakfast thrust passangers finesse accompanied half plastic cup cold stewed tea cabin staff seemed hell bent racing meal service maximise time available chat galley one redeeming feature flight left time arrived minute early flight part tour group booking independently would opted rival low cost carrier,-0.03781179138321995,Negative,Neutral
1325,"✅ Verified Review |  Flew Malaga to Gatwick. Although a better flight than two weeks ago the 'service' of a small packet of crisps, peanuts or biscuit is a disgrace. At least with other airlines you can purchase food. Passengers were hungry and cabin staff were clearly embarrassed with the megre offering. For our national carrier to go to this low base and makes a mockery of 'To fly-to serve'. We will choose any other airline over British Airways in future - human cargo are clearly an inconvenience for the BA management (although the cabin staff did their very best). No doubt BA management can't wait to get their hands on more of our money when they start to supply food at a charge. Truly shocking values and not customer focussed in any way whatsoever.",4.0,2016-10-11,United Kingdom,False,review flew malaga gatwick although better flight two week ago service small packet crisp peanut biscuit disgrace least airline purchase food passenger hungry cabin staff clearly embarrassed megre offering national carrier go low base make mockery fly serve choose airline british airway future human cargo clearly inconvenience ba management although cabin staff best doubt ba management wait get hand money start supply food charge truly shocking value customer focussed way whatsoever,0.02857142857142858,Positive,Not Recommended
1326,"We were very excited about our Club World journey to Mauritius and how disappointed we were. The food wasn't great, the wines weren't either and the foot part of my ""flat bed"" kept on collapsing so I hardly got any sleep. The cabin staff were good and very helpful. We have travelled Virgin Upper Class and it is much better as your bed is made up with a duvet and sheets. All we got on British Airways was a sort of rather nasty blanket and no sleep suit either. Very disappointed in all of it. Our flight was terribly delayed because the incoming flight to Gatwick was struck by lightening which is not BA's fault I know but I would have thought they could provide another plane to save having to wait so long as they have done in the past. Maybe they just don't have spare planes any more long haul. We have travelled British Airways Europe several times in the past 3 years and think this is wonderful but long haul just does not do it for us and certainly we hope next time we go long haul we won't have to travel British Airways unless they pull up their socks.",1.0,2016-10-10,United Kingdom,False,excited club world journey mauritius disappointed food great wine either foot part flat bed kept collapsing hardly got sleep cabin staff good helpful travelled virgin upper class much better bed made duvet sheet got british airway sort rather nasty blanket sleep suit either disappointed flight terribly delayed incoming flight gatwick struck lightening ba fault know would thought could provide another plane save wait long done past maybe spare plane long haul travelled british airway europe several time past year think wonderful long haul u certainly hope next time go long haul travel british airway unless pull sock,-0.03864087301587303,Positive,Not Recommended
1327,Return journey Gatwick to Dubrovnik. Outward journey seating was basic but were at least served a basic cardboard tasting breakfast and one drink. Return journey departing at 12 noon only served either hot drink and 1 biscuit or cold drink and small of packet of crisps. I think this is slowly acclimatising people to refreshments being withdrawn completely early next year on short haul flights. Staff were very friendly but they must be embarrassed by the lowering of standards on British Airways.,8.0,2016-10-10,United Kingdom,False,return journey gatwick dubrovnik outward journey seating basic least served basic cardboard tasting breakfast one drink return journey departing noon served either hot drink biscuit cold drink small packet crisp think slowly acclimatising people refreshment withdrawn completely early next year short haul flight staff friendly must embarrassed lowering standard british airway,-0.033928571428571426,Negative,Recommended
1328,"✅ Verified Review |  London Heathrow to Geneva return. Appalling airline. The booking process is dreadful - they charge if you want to change seat in economy, I have been told they will be charging for food and drink from January, and the website very difficult to use. Their customer ""service"" via phone or email is abysmal (they are extremely rude, give completely wrong information, and I have been cut off, given wrong numbers and put through to loop messages). Whilst some of the cabin staff are lovely, many are extremely unhelpful. This week a steward refused to help me put my cabin bag in the overhead locker (the bag was not oversized, but I have a bad back at present, and I asked him very politely) - yet he outright refused though he helped other people. I flew Club class a month ago and the fold out table was filthy and even though the steward saw it he ignored the wet coffee rings and salt scattered everywhere and I had to actively ask him to clean it. Which he did, but with very bad grace. I avoid British Airways if I can, but sometimes the flight routes and times fit best with my needs. And every single time I do fly with them, I am reminded why I dislike them so much.",8.0,2016-10-07,United Kingdom,False,review london heathrow geneva return appalling airline booking process dreadful charge want change seat economy told charging food drink january website difficult use customer service via phone email abysmal extremely rude give completely wrong information cut given wrong number put loop message whilst cabin staff lovely many extremely unhelpful week steward refused help put cabin bag overhead locker bag oversized bad back present asked politely yet outright refused though helped people flew club class month ago fold table filthy even though steward saw ignored wet coffee ring salt scattered everywhere actively ask clean bad grace avoid british airway sometimes flight route time fit best need every single time fly reminded dislike much,-0.08752587991718425,Negative,Recommended
1329,"London City to Malaga return. Things started badly when my 2 year old son was out on a separate booking reference. The call centre in India refused to help fix it, saying I couldn't manage his booking because it wasn't in my name! Then we had a three hour delay at LCY - something to do with them miscalculating the weight allowance. During that time BA didn't give us any food or drink, and gave us no updates as to what was happening. We landed just under three hours late, so couldn't get compensation. Return journey at Malaga, another one hour delay. After we got back tried to collect Avios points on website, but kept getting 'system error'. Then tried calling BA customer relations, and after going through the menu system was told that ""due to disruption your call cannot be answered"".  That's the last time I fly this terrible, uncaring airline.  The only upside is that London City is a great airport on a weekend!",1.0,2016-10-07,United Kingdom,False,london city malaga return thing started badly year old son separate booking reference call centre india refused help fix saying manage booking name three hour delay lcy something miscalculating weight allowance time ba give u food drink gave u update happening landed three hour late get compensation return journey malaga another one hour delay got back tried collect avios point website kept getting system error tried calling ba customer relation going menu system told due disruption call cannot answered last time fly terrible uncaring airline upside london city great airport weekend,-0.0472222222222222,Negative,Not Recommended
1330,"✅ Verified Review |  
Come on British Airways. Really. I have flown BA long haul on two journeys in the last four weeks. First from LIM-LHR and now LHR-DEN. I know that BA has refurbished some of their B747-400 and B777 but the rest are a disgrace. As a flag carrier, what message does this send to the rest of the world? On a positive note, the cabin crew are always polite (sometimes to the point of being passive-aggressive), but this is a humourless service. Even London Underground has moved from the dated uniforms. The in-flight catering is lack-lustre. I choose vegan because the standard meals are truly awful. You now even have to pay for the snacks between meals (unlike KLM or LATAM). I understand the economics are difficult, given that some nations subsidise flag carriers, but small and low-cost changes would make a major difference. Firstly, smarten up the staff (have you seen the LAN uniforms?). On the last flight, one crew member hadn't shaved and it wasn't designer stubble. Get some humour training into the crew and just make passengers flight comfortable. The IFS systems are so dated that they match the reruns of old BBC sitcoms/ soaps offered. On a positive note: 1) I believe BA is a safe airline and the crew professional. Big bonus point for me. 2) When there is a problem, BA is efficient in sorting it out. 3) Communication from the cockpit is usually good.",2.0,2016-10-07,United Kingdom,False,review come british airway really flown ba long haul two journey last four week first lim lhr lhr den know ba refurbished b b rest disgrace flag carrier message send rest world positive note cabin crew always polite sometimes point passive aggressive humourless service even london underground moved dated uniform flight catering lack lustre choose vegan standard meal truly awful even pay snack meal unlike klm latam understand economics difficult given nation subsidise flag carrier small low cost change would make major difference firstly smarten staff seen lan uniform last flight one crew member shaved designer stubble get humour training crew make passenger flight comfortable ifs system dated match rerun old bbc sitcom soap offered positive note believe ba safe airline crew professional big bonus point problem ba efficient sorting communication cockpit usually good,0.05795454545454547,Positive,Not Recommended
1331,"I hadn't flown with BA for quite a number of years, so after seeing their new fleet, I was expecting something 'modern'. Instead, it was like being in a time warp. The aircraft had seen better days, in my opinion, and judging by the IFE equipment and the inner design, damaged lights and uncomfortable seats it showed. Our nearest toilet was out of action, not good. The crew were okay, the service was okay, it was just a convenient way of 'A to B' in my opinion, nothing else. Only until this airline manage to update everything they offer, utilise (aircraft wise) and provide as much emphasis on their everyday economy folk as they do on their frequent fliers, I may consider them again. Value for money is negligible, and after using other, forward thinking modern airlines, the experience made the end of a great holiday feel somewhat sour.",1.0,2016-10-05,United Kingdom,False,flown ba quite number year seeing new fleet expecting something modern instead like time warp aircraft seen better day opinion judging ife equipment inner design damaged light uncomfortable seat showed nearest toilet action good crew okay service okay convenient way b opinion nothing else airline manage update everything offer utilise aircraft wise provide much emphasis everyday economy folk frequent flier may consider value money negligible using forward thinking modern airline experience made end great holiday feel somewhat sour,0.23072390572390575,Positive,Not Recommended
1332,"Quite simply next time we fly, and where possible, we shall use any other airline (with one exception being South African Airways) rather than British Airways. Flew from Johannesburg to London Heathrow. The seating in business on the A380 is dire and the description given by another reviewer that it feels as if you are in a coffin is pretty accurate. The staff were just about acceptable, but they appeared indifferent and just going through the motions of serving the food and beverages whilst trying not to look too bored whillst doing their job. Oh, and my TV packed up and froze, so I was unable to watch or listen to any music for half of the journey. The Qantas business class seating is superb and just how all the other airlines should configure their seating on the A380. Shame they don't fly to South Africa, although, if they did, it would be impossible to book a seat, as everyone would choose to fly with them and not British Airways.",3.0,2016-10-01,United Kingdom,False,quite simply next time fly possible shall use airline one exception south african airway rather british airway flew johannesburg london heathrow seating business dire description given another reviewer feel coffin pretty accurate staff acceptable appeared indifferent going motion serving food beverage whilst trying look bored whillst job oh tv packed froze unable watch listen music half journey qantas business class seating superb airline configure seating shame fly south africa although would impossible book seat everyone would choose fly british airway,0.14777777777777784,Neutral,Not Recommended
1333,"London Heathrow to Bergen. Took off and landed on time. Sandwich on the outbound flight was good with plenty of drinks on this short flight. Return flight crisps offered again with plenty of drinks, a full flight. Seats hard but okay. Service good on both flights. Tickets expensive £330 for two but got it down to £150 with avios points. I only booked a week before flight.",10.0,2016-10-01,United Kingdom,False,london heathrow bergen took landed time sandwich outbound flight good plenty drink short flight return flight crisp offered plenty drink full flight seat hard okay service good flight ticket expensive two got avios point booked week flight,0.21354166666666663,Positive,Recommended
1334,"✅ Verified Review |  London Gatwick to Mauritius. I never in my life had a flight as bad as this one. My husband and I were flying to Mauritius for our second anniversary from Gatwick Airport. The staff were rude and inattentive. I pressed the flight attendant button so many times, and after waiting 20 mins, they just switched it off. However, that was not the worst of it - the flight was so cold. We asked if they could please turn it up (they didn't care), multiple passengers asked for extra blankets (not that it would help). I was literally shaking the whole flight through, even though I had multiple layers of clothes on. I will never fly direct to Mauritius with British Airways. I paid more for a direct ticket, than a indirect flight, but thanks BA for letting me realise paying more doesn't equate to better service.",7.0,2016-09-30,United Kingdom,False,review london gatwick mauritius never life flight bad one husband flying mauritius second anniversary gatwick airport staff rude inattentive pressed flight attendant button many time waiting min switched however worst flight cold asked could please turn care multiple passenger asked extra blanket would help literally shaking whole flight even though multiple layer clothes never fly direct mauritius british airway paid direct ticket indirect flight thanks ba letting realise paying equate better service,-0.07058823529411765,Positive,Recommended
1335,"Absolutely dire. They were installing a new check in system which failed. Huge queues at check in and we had to ask to be taken out of the line or we would have missed our flight despite arriving well in advance. They then lost our luggage, both mine and my partners, and they didn't even get it on the Glasgow flight. The luggage took 2 days to arrive in Zurich, that's 2 days from a 6 day break that we had to stay in waiting on luggage. Their online information service didnt match what we were told verbally on the phone and the people we spoke to were irritable, rude and unhelpful. We submitted a formal complaint on our return via BA website. It took them over 3 weeks to reply and when they did they accepted no responsibility and gave us a list of excuses about how they had a new check in service that was causing problems in London. Totally irrelevant to the problems in Glasgow. An appalling company and gone are the days where they had a good reputation for looking after customers. Unlikely we will ever fly with them again unless there is absolutely no other option.",2.0,2016-09-30,United Kingdom,False,absolutely dire installing new check system failed huge queue check ask taken line would missed flight despite arriving well advance lost luggage mine partner even get glasgow flight luggage took day arrive zurich day day break stay waiting luggage online information service didnt match told verbally phone people spoke irritable rude unhelpful submitted formal complaint return via ba website took week reply accepted responsibility gave u list excuse new check service causing problem london totally irrelevant problem glasgow appalling company gone day good reputation looking customer unlikely ever fly unless absolutely option,0.0051948051948052165,Negative,Not Recommended
1336,"✅ Verified Review | Here I am again after my previous review 2 weeks ago of specifically the British Airways online check in system. I am currently in Cyprus on holiday and will be flying back to London this evening with my elderly Mother. We sat next to each other last night at 1930 and opened our BA apps on our phones at the same time. My Mother had a choice of 12 seats (on a 300 seat Boeing 767), and I had a choice of just 4 seats. Again. So clear evidence of passenger inequality at BA, even though the passengers are travelling in the same cabin class. This happened 2 weeks ago when flying from London Heathrow to Larnaca. Firstly, why do I, who flies several times a year with BA, only get 4 (very poor location) seats to ""choose"" from, and another BA Economy passenger gets a choice of 12 seats to choose from? Secondly, why do BA offer an online check in service which is not fit for purpose? When I fly with Aeroflot, you can choose your seat at the time you actually book your tickets. As it should be with every airline. But BA appear to suffer from some kind of 'seat hoarding' issue for some reason. I presume they would rather people pay the £15 to choose a seat in advance on top of the already high price of their tickets, something I personally will never ever do.",1.0,2016-09-30,United Kingdom,False,review previous review week ago specifically british airway online check system currently cyprus holiday flying back london evening elderly mother sat next last night opened ba apps phone time mother choice seat seat boeing choice seat clear evidence passenger inequality ba even though passenger travelling cabin class happened week ago flying london heathrow larnaca firstly fly several time year ba get poor location seat choose another ba economy passenger get choice seat choose secondly ba offer online check service fit purpose fly aeroflot choose seat time actually book ticket every airline ba appear suffer kind seat hoarding issue reason presume would rather people pay choose seat advance top already high price ticket something personally never ever,0.1551851851851852,Positive,Not Recommended
1337,"San Jose (Costa Rica) to Gatwick with British Airways. I was very unhappy with this flight. The seats were uncomfortable. The plane was old and the tv screens were scratched and appalling to watch. There were 2 drinks services the whole 10 hour flight, not including the 2 meals which were worse than usual. We couldn't get up and walk about as the seatbelt sign was on for extended periods. I didn't think there was much turbulence, I've had worse. The crew disappeared for extended periods of time. British Airways are obviously running on the cheap whilst trading on its previous good reputation. This is unacceptable. Compared to the Dreamliner which also has games, USB charging ports, new films and drinks on demand - this is vastly inferior and I will never travel BA again.",4.0,2016-09-29,United Kingdom,False,san jose costa rica gatwick british airway unhappy flight seat uncomfortable plane old tv screen scratched appalling watch drink service whole hour flight including meal worse usual get walk seatbelt sign extended period think much turbulence worse crew disappeared extended period time british airway obviously running cheap whilst trading previous good reputation unacceptable compared dreamliner also game usb charging port new film drink demand vastly inferior never travel ba,-0.07390572390572395,Negative,Not Recommended
1338,"Heathrow to Bangkok with British Airways. Fast check-in by friendly staff at LHR. The Galleries lounge was as always were busy but seats were comfortable and the food ok. Boarding started approx. 50 min before departure with boarding through L2. Unlike most of the Middle Eastern airlines we were just pointed in the general direction of our seats rather than shown to them. Aircraft was an older 777-200 in a 3 cabin configuration and the age was showing and while generally clean the trimming was coming apart, the IFE screens were small and the seats felt a bit cramped. Very much like Virgin Atlantic's Upper Class seat, these were great for sitting normally or fully flat but everything in between was a struggle. And the ying-yang seat configuration is akward to say the least but the centre seats are great if you travel as a couple. Welcome drinks were eventually served and we took off only slightly delayed. Dinner was painfully slow and it was a good 3 hours after take off before dinner was finished. Starter and dessert were ok, but the entree was far too overcooked for my taste. Also there is no dine on demand facility, you eat what you are given when it suits the crew. The crew were friendly but painfully slow. It also took more than an hour after dinner before the cabin lights were fully dimmed. Breakfast was served 2 hours before landing and the crew were transformed. It was a quick and efficient service, a shame it took them 9 hours to get to that point. Breakfast was not great but edible. We landed at Bangkok on time but no fast track cards for immigration were given. Bags arrived on the belt only minutes after we had passed through immigration. It is clear that BA have been cutting costs in their premium cabin and it shows in spades when compared to the Middle Eastern 3, the Asian airlines and even the US airlines. They could benefit from cutting the very generous bagage allowance and use the money saved on fuel on getting a new hard product (seats and cabins) and improving their soft product (food, service, etc), especially given their current price point. Based on reviews here I had set my expectations of BA low and I was still disappointed.",1.0,2016-09-29,United Kingdom,False,heathrow bangkok british airway fast check friendly staff lhr gallery lounge always busy seat comfortable food ok boarding started approx min departure boarding l unlike middle eastern airline pointed general direction seat rather shown aircraft older cabin configuration age showing generally clean trimming coming apart ife screen small seat felt bit cramped much like virgin atlantic upper class seat great sitting normally fully flat everything struggle ying yang seat configuration akward say least centre seat great travel couple welcome drink eventually served took slightly delayed dinner painfully slow good hour take dinner finished starter dessert ok entree far overcooked taste also dine demand facility eat given suit crew crew friendly painfully slow also took hour dinner cabin light fully dimmed breakfast served hour landing crew transformed quick efficient service shame took hour get point breakfast great edible landed bangkok time fast track card immigration given bag arrived belt minute passed immigration clear ba cutting cost premium cabin show spade compared middle eastern asian airline even u airline could benefit cutting generous bagage allowance use money saved fuel getting new hard product seat cabin improving soft product food service etc especially given current price point based review set expectation ba low still disappointed,0.1207070707070707,Positive,Not Recommended
1339,"Early morning flight to Amsterdam from London. A complicated schedule cause a little stir at check-in but check-in were woderful this morning and did their at most to assist. Straight to the plane which was an older B-767 with a 2-2-2 configuration in business class. Crew professional and efficient, choice between cold meet or full english for breakfast. Full served and cabin cleared in the 50 minutes the flight lasted. Despite a delay out of London we were down on time in Amsterdam. The cabin was crying out for a refurbishment but otherwise a good flight.",5.0,2016-09-29,United Kingdom,False,early morning flight amsterdam london complicated schedule cause little stir check check woderful morning assist straight plane older b configuration business class crew professional efficient choice cold meet full english breakfast full served cabin cleared minute flight lasted despite delay london time amsterdam cabin cry refurbishment otherwise good flight,0.06174242424242424,Positive,Not Recommended
1340,"Gatwick to Porto and Barcelona to Gatwick a week later with British Airways. Both flights on time. While the seats are comfortable, the cabin modern, and the cabin crew professional, the service has really been minimized. Just one quick drink run (tiny serving) and a small snack (tiny bag of crisps or biscuits), nothing else. They even missed several rows when handing out the snacks and I had to remind them. Crew spend most of the time arranging things in the galley. Maybe it's time to start offering food for purchase?",1.0,2016-09-28,United Kingdom,False,gatwick porto barcelona gatwick week later british airway flight time seat comfortable cabin modern cabin crew professional service really minimized one quick drink run tiny serving small snack tiny bag crisp biscuit nothing else even missed several row handing snack remind crew spend time arranging thing galley maybe time start offering food purchase,0.10277777777777779,Positive,Not Recommended
